Date,NSE500TRI
01-Feb-2020,14421.13
03-Feb-2020,14488.18
04-Feb-2020,14792.21
05-Feb-2020,14939.95
06-Feb-2020,15019.88
07-Feb-2020,15014.96
10-Feb-2020,14932.29
11-Feb-2020,14994.85
12-Feb-2020,15070.16
13-Feb-2020,15041.87
14-Feb-2020,14956.99
17-Feb-2020,14855.22
18-Feb-2020,14789.34
19-Feb-2020,14977.03
20-Feb-2020,14959.29
24-Feb-2020,14659.13
25-Feb-2020,14609.32
26-Feb-2020,14456.09
27-Feb-2020,14391.08
28-Feb-2020,13875.34
02-Mar-2020,13790.7
03-Mar-2020,14014.65
04-Mar-2020,13915.97
05-Mar-2020,13950.63
06-Mar-2020,13620.08
09-Mar-2020,12976.14
11-Mar-2020,12956.35
12-Mar-2020,11879.69
13-Mar-2020,12273.34
16-Mar-2020,11418.53
17-Mar-2020,11156.98
18-Mar-2020,10545.38
19-Mar-2020,10243.87
20-Mar-2020,10774.99
23-Mar-2020,9400.96
24-Mar-2020,9588.01
25-Mar-2020,10128.06
26-Mar-2020,10535.69
27-Mar-2020,10550.2
30-Mar-2020,10167.46
31-Mar-2020,10540.43
01-Apr-2020,10186.74
03-Apr-2020,10000.86
07-Apr-2020,10770.05
08-Apr-2020,10788.81
09-Apr-2020,11210.95
13-Apr-2020,11088.47
15-Apr-2020,11064.34
16-Apr-2020,11166.67
17-Apr-2020,11471.14
20-Apr-2020,11471.44
21-Apr-2020,11141.94
22-Apr-2020,11349.73
23-Apr-2020,11487.6
24-Apr-2020,11288.98
27-Apr-2020,11455.42
28-Apr-2020,11558.67
29-Apr-2020,11747.42
30-Apr-2020,12072.43
04-May-2020,11445.71
05-May-2020,11335.14
06-May-2020,11414.15
07-May-2020,11331.86
08-May-2020,11378.76
11-May-2020,11385.39
12-May-2020,11331.93
13-May-2020,11551.54
14-May-2020,11321.91
15-May-2020,11306.13
18-May-2020,10916.21
19-May-2020,10975.77
20-May-2020,11190.26
21-May-2020,11256.18
22-May-2020,11173.94
26-May-2020,11186.72
27-May-2020,11444.46
28-May-2020,11650.41
29-May-2020,11793.53
